fartoynavn,avgangshavn_navn,ankomsthavn_navn,etd_estimert_avgangstidspunkt,ankomsttidspunkt,dep_lat,dep_lon,arr_lat,arr_lon
BB OCEAN,Stavanger,Måløy,2022-01-28 12:50:00+00:00,2022-01-29 10:00:00+00:00,58.9699675,5.7318101,61.9336888,5.1129133
HORDAFOR VII,Lovund,Myre-Øksnes,2022-01-28 22:35:00+00:00,2022-01-29 16:25:00+00:00,66.3637329,12.3383562,68.9148944,15.0890843
CANMAR,Austvika,Nesna,2022-01-28 08:30:00+00:00,2022-01-28 10:25:00+00:00,66.1833682,13.2314267,66.2236803,12.965786
WITH FROHAVET,Rørvik,Flem,2022-01-28 20:00:00+00:00,2022-01-29 12:30:00+00:00,64.8615745,11.2379128,46.83705,9.28458
REM ARCTIC,Dusavik,Tananger,2022-01-28 18:10:00+00:00,2022-01-28 20:30:00+00:00,58.9971222,5.6656063,58.9359135,5.5864225
ROSLAGEN,Vågsvåg,Seljestokken,2022-01-28 22:15:00+00:00,2022-01-29 01:20:00+00:00,61.9374653,5.048424,61.6744446,4.9721058
SEARAY,Oslo,Göteborg,2022-01-25 19:10:00+00:00,2022-01-26 09:00:00+00:00,59.9133301,10.7389701,57.7072326,11.9670171
KHK MAJESTY,Mongstad,Qingdao,2022-01-28 10:00:00+00:00,2022-02-28 22:00:00+00:00,60.797934,5.011611,36.0663249,120.3777659
REM EIR,Botnaneset - Flora,Offshoreinst. Nordsjøen,2022-01-20 13:30:00+00:00,2022-01-21 00:00:00+00:00,61.6079804,5.0674224,,
GASCHEM ADRIATIC,Rafnes,Stenungsund,2022-01-23 12:00:00+00:00,2022-01-24 05:00:00+00:00,59.1027833,9.5788944,58.083333,11.916667
SIDDIS SAILOR,Bergen,Risavika,2022-01-20 15:00:00+00:00,2022-01-21 01:30:00+00:00,60.3943055,5.3259192,58.9266035,5.598135
BERGEN TANK,Kleppestø,Ågotnes,2022-01-21 10:00:00+00:00,2022-01-21 11:00:00+00:00,60.4084337,5.2276317,60.4042983,5.0024982
M. YTTERSTAD,Eggesbønes,Ålesund,2022-01-20 20:00:00+00:00,2022-01-20 21:30:00+00:00,62.321442,5.655779,62.4802363,6.5550739
ISLAND COMMANDER,Talgsjøen,Averøy,2022-01-20 23:30:00+00:00,2022-01-21 01:30:00+00:00,63.1290408,7.9126339,63.1371204,7.4323066
UGLEN,Haugesund,Stord base,2022-01-21 06:15:00+00:00,2022-01-21 10:05:00+00:00,59.4682478,5.0827612,,
LANGSUND,Gjermundshamn,Skogsvåg,2022-01-19 02:30:00+00:00,2022-01-19 07:00:00+00:00,60.0595092,5.9166868,60.2617323,5.110015
GULLHA,Svelvik,Holmestrand,2022-01-21 09:26:00+00:00,2022-01-21 10:30:00+00:00,59.6135205,10.4091066,59.5591252,10.1531702
SCAN-FJELL,Ålvik,Storesund,2022-01-21 13:00:00+00:00,2022-01-21 20:05:00+00:00,63.7903095,20.2886551,60.316757,4.984269
ALEKSEY ANICHKIN,Kirkenes,Barentshavet,2022-01-23 01:00:00+00:00,2022-01-23 07:28:00+00:00,69.7271478,30.0448971,74.3478217,37.809937
ST. PAULI,Varberg,Drammen,2022-01-23 14:00:00+00:00,2022-01-24 05:50:00+00:00,57.1057412,12.2502949,59.6964936,10.175642
BJORG PAULINE,Torsken,Stokmarknes,2022-01-21 08:50:00+00:00,2022-01-21 18:00:00+00:00,69.3520444,17.0457813,68.5670003,14.9133484
TRINE CHARLOTTE,Blokken,Harstad ,2022-01-21 11:05:00+00:00,2022-01-21 16:30:00+00:00,73.8,-24.5383333,,
SCAN FJORD,Bodø,Harstad ,2022-01-22 02:30:00+00:00,2022-01-22 09:40:00+00:00,67.3094783,13.915442,,
VIKTORIA LADY,Siholmen,Nordskaget - Frøya,2022-01-21 05:55:00+00:00,2022-01-21 08:30:00+00:00,63.7382073,8.8362087,63.706494,8.562265
PRIMULA SEAWAYS,Brevik,Göteborg,2022-01-23 07:00:00+00:00,2022-01-23 15:00:00+00:00,59.3474836,18.2043939,57.7072326,11.9670171
HAV STREYM,Solmundefjord,Husnes,2022-01-21 22:58:00+00:00,2022-01-23 14:40:00+00:00,62.1575065,-6.7525633,59.8609617,5.7563039
WITH FROHAVET,Namsos,Ottersøy,2022-01-22 16:00:00+00:00,2022-01-22 19:00:00+00:00,64.4666372,11.3345047,64.857639,11.287902
KNARRLAGSUND,Mo i Rana,Hammerfall,2022-01-22 15:25:00+00:00,2022-01-23 08:40:00+00:00,66.3110969,14.1386991,67.4080089,15.5322067
LADY NOLA,Larvik,Slite,2022-01-27 12:45:00+00:00,2022-01-29 17:45:00+00:00,59.0967308,10.02193,57.7072207,18.8019196
AQUA SKILSOY,Eggesbønes,Dale,2022-01-21 18:45:00+00:00,2022-01-22 03:35:00+00:00,62.321442,5.655779,31.3940969,-85.623763
AMETHYST,Fredrikstad,Birkenhead,2022-01-24 17:45:00+00:00,2022-01-26 23:00:00+00:00,59.1862012,10.8680241,53.3895177,-3.0248007
HELLEVIG I,Rørvik,Nesna,2022-01-23 00:58:00+00:00,2022-01-23 12:30:00+00:00,64.8615745,11.2379128,66.2236803,12.965786
INGRID MAJALA,Nordsjøen,Midsund,2022-01-23 07:14:00+00:00,2022-01-23 12:00:00+00:00,56.00276,3.000129,62.67386,6.6745516
BARENTS OCEAN,Oslo,Langøya,2022-01-24 10:35:00+00:00,2022-01-24 15:10:00+00:00,59.9133301,10.7389701,68.8000809,15.2040085
ZVEZDA MURMANA ,Akkarfjord,Barentshavet,2022-01-25 23:00:00+00:00,2022-01-26 05:00:00+00:00,70.0521113,20.4918903,74.3478217,37.809937
MORETIND,Standal,Ørsta,2022-01-23 13:10:00+00:00,2022-01-23 16:30:00+00:00,61.512455,5.223407,62.2470538,6.2859368
TERN SEA,Trondheim,Harstad ,2022-01-25 20:10:00+00:00,2022-01-27 08:10:00+00:00,63.4304475,10.3952118,,
UGLEN,Haugesund,Tau,2022-01-24 07:10:00+00:00,2022-01-24 12:45:00+00:00,59.4682478,5.0827612,30.9248944,101.1574419
SAMSKIP KVITNOS,Risavika,Sandnes,2022-01-24 04:52:00+00:00,2022-01-24 07:10:00+00:00,58.9266035,5.598135,58.983132,6.394641
KARMSUND,Mo i Rana,Salten,2022-01-25 11:25:00+00:00,2022-01-26 02:10:00+00:00,66.3110969,14.1386991,56.0836884,9.5686653
VIKING PRINCESS,Mongstadbase,Offshoreinst. Nordsjøen,2022-01-24 20:00:00+00:00,2022-01-25 06:00:00+00:00,,,,
HALTBAKK BUNKER,Bodø,Fjelldal,2022-01-24 12:00:00+00:00,2022-01-25 08:20:00+00:00,67.3094783,13.915442,68.5560252,16.5260596
THEBE,Hammerfest,Middlesborough,2022-01-29 17:00:00+00:00,2022-02-05 11:00:00+00:00,70.6413392,23.8360801,36.6072968,-83.7143317
NYVING,Husøy - Karmøy,Jelsa,2022-01-21 09:00:00+00:00,2022-01-21 14:00:00+00:00,59.3403428,5.3070642,43.1608097,16.6931431
TAUPIRI,Måløy,Kalvneset,2022-01-24 12:20:00+00:00,2022-01-24 18:00:00+00:00,61.9336888,5.1129133,61.600292,5.015865
WILSON ALICANTE,Raudsand,Ramsvika,2022-01-31 17:15:00+00:00,2022-01-31 19:00:00+00:00,62.8292187,8.1206164,68.1163389,13.6542778
INTER BARENTS,Stjernsundet,Alta,2022-01-24 16:45:00+00:00,2022-01-24 18:30:00+00:00,70.2302092,22.7664178,55.001251,-115.002136
WITH FROHAVET,Leknes,Melbu,2022-01-24 23:10:00+00:00,2022-01-25 03:00:00+00:00,68.1474646,13.6115311,36.6403282,5.3626372
RO FJORD,Eggesbønes,Askvoll,2022-01-24 21:00:00+00:00,2022-01-25 08:00:00+00:00,62.321442,5.655779,61.3537424,4.6796806
HAGLAND CAPTAIN,Mo i Rana,Eidsnes,2022-01-25 04:11:00+00:00,2022-01-27 04:00:00+00:00,66.3110969,14.1386991,62.4281585,6.315123
OCEAN KNIGHT,Rotterdam,Mo i Rana,2022-01-22 11:00:00+00:00,2022-01-28 10:00:00+00:00,51.9244424,4.47775,66.3110969,14.1386991
GREETJE,Larvik,Kristiansand,2022-01-27 12:00:00+00:00,2022-01-27 21:20:00+00:00,59.0967308,10.02193,58.0856276,7.931858
NORMAND SOLITAIRE,Risavika,Offshoreinst. Nordsjøen,2022-01-25 09:45:00+00:00,2022-01-25 22:00:00+00:00,58.9266035,5.598135,,
VÅGSUND,Ottersøy,Myre-Øksnes,2022-01-25 04:20:00+00:00,2022-01-28 22:59:00+00:00,64.857639,11.287902,68.9148944,15.0890843
SILVER STAR,Sortland,Tromsø,2022-01-25 18:00:00+00:00,2022-01-26 04:25:00+00:00,68.767296,15.3679179,69.6516345,18.9558585
MERCURIUS,Lysekil,Mo i Rana,2022-01-25 06:15:00+00:00,2022-01-28 01:00:00+00:00,58.2771735,11.4430987,66.3110969,14.1386991
MERCURIUS,Trondheim,Stavanger,2022-01-29 17:00:00+00:00,2022-01-31 00:00:00+00:00,63.4304475,10.3952118,58.9699675,5.7318101
SILVER CRYSTAL,Halsa Meløy,Finnsnes,2022-01-27 03:00:00+00:00,2022-01-27 22:15:00+00:00,66.7437179,13.5771741,69.2296016,17.9812966
VAITERE 2,Skjervøy,Alta,2022-01-25 10:05:00+00:00,2022-01-25 18:30:00+00:00,70.1709973,20.6989897,55.001251,-115.002136
TOMINI LEVANT,Orkanger,St Petersburg,2022-01-28 11:00:00+00:00,2022-01-30 11:00:00+00:00,63.304819,9.8496676,59.9606739,30.1586551
BALTIC AMELIE,Lindholm Havn,Kristiansand,2022-01-26 09:00:00+00:00,2022-01-27 15:00:00+00:00,62.00973,-6.77164,58.0856276,7.931858
SKANDI MONGSTAD,Botnaneset - Flora,Ågotnes,2022-01-25 21:30:00+00:00,2022-01-26 07:30:00+00:00,61.6079804,5.0674224,60.4042983,5.0024982
RONJA EXPLORER,Bindal,Rørvik,2022-01-25 16:15:00+00:00,2022-01-25 20:45:00+00:00,65.2211102,12.4357521,64.8615745,11.2379128
RO NORTH,Abelvær,Utvorda,2022-01-25 23:25:00+00:00,2022-01-26 08:00:00+00:00,64.7295772,11.1805405,64.5930335,10.9573861
HOPSFJORD,Rørvik,Ålesund,2022-01-21 04:00:00+00:00,2022-01-21 06:00:00+00:00,64.8615745,11.2379128,62.4802363,6.5550739
BERGEN VIKING,Mongstad,Risavika,2022-01-21 03:00:00+00:00,2022-01-21 14:30:00+00:00,60.797934,5.011611,58.9266035,5.598135
RO WEST,Kalvåg,Solund,2022-01-20 13:30:00+00:00,2022-01-20 18:00:00+00:00,61.7667615,4.8789988,61.0507558,4.5253601
SUBSEA VIKING,Stord base,Langevåg,2022-01-21 12:00:00+00:00,2022-01-21 13:50:00+00:00,,,62.4405047,6.1908603
NORDFISK,Halsa Meløy,Nordsjøen,2022-01-20 16:47:00+00:00,2022-01-21 16:47:00+00:00,66.7437179,13.5771741,56.00276,3.000129
STEINAR HALTBAKK,Kristiansund,Ålesund,2022-01-21 08:00:00+00:00,2022-01-21 23:15:00+00:00,63.2168194,7.545259,62.4802363,6.5550739
BRIS,Kristiansand,Nordsjøen,2022-01-20 14:00:00+00:00,2022-01-21 04:00:00+00:00,58.0856276,7.931858,56.00276,3.000129
COLOR CARRIER,Oslo,Kiel,2022-01-20 21:03:00+00:00,2022-01-21 18:00:00+00:00,59.9133301,10.7389701,54.3227085,10.135555
HARALD MARTIN,Stokmarknes,Bjarkøy,2022-01-21 09:00:00+00:00,2022-01-21 14:00:00+00:00,68.5670003,14.9133484,68.9953736,16.5435064
WILSON SAAR,Perth,Frierfjorden Ankring,2022-01-22 07:00:00+00:00,2022-01-24 09:00:00+00:00,-31.9558933,115.8605855,,
KEY BREEZE,Skagen,Sarpsborg,2022-01-22 13:30:00+00:00,2022-01-24 02:00:00+00:00,57.7259703,10.5844602,59.254955,11.2297811
FLUVIUS PLYM,Hellvik,Bremerhaven,2022-01-28 09:00:00+00:00,2022-01-29 05:00:00+00:00,58.4800541,5.8749387,53.5505392,8.5851945
TAXIARCHIS MICHAIL,Vaksdal,Skorgeneset,2022-01-21 12:10:00+00:00,2022-01-22 11:35:00+00:00,60.6734959,5.7670174,62.5769256,7.1174037
VIKING AVANT,Offshoreinst. Barentshavet,Rypefjord,2022-01-21 14:30:00+00:00,2022-01-21 20:00:00+00:00,,,70.6412939,23.6718242
HELENE H ,Kabelvåg,Blokken,2022-01-22 00:00:00+00:00,2022-01-22 07:00:00+00:00,68.2101202,14.4773789,73.8,-24.5383333
AURORA SALTFJORD,Offshoreinst Halten-Helgeland,Kristiansund,2022-01-22 05:30:00+00:00,2022-01-22 09:00:00+00:00,,,63.2168194,7.545259
HAGLAND BOSS,Frederiksværk,Ålvik,2022-01-21 16:10:00+00:00,2022-01-23 21:10:00+00:00,55.9719082,12.0174311,63.7903095,20.2886551
VIKING AVANT,Rypefjord,Melkøya,2022-01-22 11:00:00+00:00,2022-01-22 12:00:00+00:00,70.6412939,23.6718242,70.6869236,23.5981352
REM EIR,Botnaneset - Flora,Offshoreinst. Nordsjøen,2022-01-22 10:00:00+00:00,2022-01-22 14:00:00+00:00,61.6079804,5.0674224,,
GRINNA,Mandal,Puttgarden,2022-01-23 14:00:00+00:00,2022-01-24 19:00:00+00:00,58.0268181,7.4534802,54.4964975,11.2121117
SCANBIO ORATECA,Bjugn,Lysøysund,2022-01-22 10:45:00+00:00,2022-01-22 13:15:00+00:00,63.7649663,9.808629,63.8851521,9.8733154
STRIL ORION,Offshoreinst Halten-Helgeland,Kristiansund,2022-01-22 11:00:00+00:00,2022-01-22 18:00:00+00:00,,,63.2168194,7.545259
INGRID KNUTSEN,Karlsmedgrunnen Ankring,Balder,2022-01-26 18:00:00+00:00,2022-01-28 07:00:00+00:00,,,51.1179047,4.6575109
SAMSKIP COMMANDER,Bergen,Ålesund,2022-01-24 08:40:00+00:00,2022-01-24 22:10:00+00:00,60.3943055,5.3259192,62.4802363,6.5550739
TAURANGA,Ølen,Hjelmeland,2022-01-22 13:45:00+00:00,2022-01-22 20:00:00+00:00,59.6056388,5.8072592,59.203514,6.4062042
STADT KINN,Dyrstad,Dyrstad,2022-01-21 23:37:00+00:00,2022-01-23 02:28:00+00:00,64.0759124,11.4743387,64.0759124,11.4743387
GAS GALAXY,Stenungsund,Rafnes,2022-01-23 10:30:00+00:00,2022-01-24 00:30:00+00:00,58.083333,11.916667,59.1027833,9.5788944
RIPNES,Husøy - Karmøy,Husøy - Karmøy,2022-01-23 06:00:00+00:00,2022-01-25 17:00:00+00:00,59.3403428,5.3070642,59.3403428,5.3070642
RO ARCTIC,Torsken,Harstad ,2022-01-22 01:30:00+00:00,2022-01-23 02:00:00+00:00,69.3520444,17.0457813,,
SATURN,Odda,Fredrikstad,2022-01-24 09:00:00+00:00,2022-01-26 03:00:00+00:00,60.0679248,6.5469316,59.1862012,10.8680241
NORBJORN,Barentsburg,Longyearbyen,2022-01-23 07:20:00+00:00,2022-01-23 10:00:00+00:00,78.065362,14.2172367,78.2231558,15.6463656
HAVILA CLIPPER,Offshoreinst. Nordsjøen,Mongstadbase,2022-01-23 09:45:00+00:00,2022-01-23 17:00:00+00:00,,,,
FAEROYSUND,Herøysundet,Tjøtta,2022-01-24 03:25:00+00:00,2022-01-24 06:00:00+00:00,59.9234537,5.798846,65.8377176,12.4590643
BRIS,Egersund,Nordsjøen,2022-01-23 16:01:00+00:00,2022-01-23 22:00:00+00:00,58.4515121,6.0007554,56.00276,3.000129
SVARTFOSS,Kirkenes,Vardø,2022-01-24 03:00:00+00:00,2022-01-24 05:00:00+00:00,69.7271478,30.0448971,70.3308158,30.9618205
ROSTEIN,Skjervøy,Botnhamn,2022-01-22 20:00:00+00:00,2022-01-23 06:00:00+00:00,70.1709973,20.6989897,69.5082193,17.9028281
SKOG,Tananger,Brevik,2022-01-24 14:25:00+00:00,2022-01-25 14:20:00+00:00,58.9359135,5.5864225,59.3474836,18.2043939
WILSON LUGA,Finnfjordbotn,Gävle,2022-01-27 15:00:00+00:00,2022-02-03 14:00:00+00:00,69.2353564,18.0926598,60.6750132,17.1467019
EIKEFJORD,Bergen,Storesund,2022-01-24 14:10:00+00:00,2022-01-24 22:40:00+00:00,60.3943055,5.3259192,60.316757,4.984269
RONJA MERDO,Skånevikfjorden,Hjelmeland,2022-01-24 17:00:00+00:00,2022-01-25 04:00:00+00:00,59.734501,5.8278593,59.203514,6.4062042
WITH FROHAVET,Svolvær Osan,Stamsund,2022-01-24 17:00:00+00:00,2022-01-24 18:40:00+00:00,68.2321003,14.5329194,68.1300745,13.8492285
WITH FROHAVET,Harstad ,Harstad ,2022-01-25 17:40:00+00:00,2022-01-25 18:00:00+00:00,,,,
NORTH CRUYS,Tananger,Offshoreinst. Nordsjøen,2022-01-25 01:45:00+00:00,2022-01-25 12:00:00+00:00,58.9359135,5.5864225,,
CETUS,Træna,Nordsjøen,2022-01-24 18:28:00+00:00,2022-01-25 07:00:00+00:00,66.5571596,11.9193084,56.00276,3.000129
BARENTS OCEAN,Langøya,Oslo,2022-01-24 21:35:00+00:00,2022-01-25 06:00:00+00:00,68.8000809,15.2040085,59.9133301,10.7389701
OSLOFJORD,Odense,Sandefjord,2022-01-25 14:00:00+00:00,2022-01-26 08:00:00+00:00,55.3997225,10.3852104,59.0799004,10.2804322
STOLT PELICAN,Drammen,Stade,2022-01-27 10:15:00+00:00,2022-01-29 00:00:00+00:00,59.6964936,10.175642,53.599794,9.475438
FALKVIK,Mjølkevikvarden,Kollsnes Øst,2022-01-25 08:50:00+00:00,2022-01-25 09:30:00+00:00,60.55322,4.97932,,
DINA,Liepaya,Stavanger Øst,2022-01-25 07:30:00+00:00,2022-01-28 12:40:00+00:00,56.51667,21.01667,58.9694029,5.7579687
FROYA,Herøya,Hamburg,2022-01-30 08:50:00+00:00,2022-02-01 00:00:00+00:00,60.1031064,10.3180849,53.550341,10.000654
REEPERBAHN,Randers,Drammen,2022-01-25 18:00:00+00:00,2022-01-26 18:00:00+00:00,56.4617545,10.0371476,59.6964936,10.175642
BRATTSKJAER,Tromsø,Barentshavet,2022-01-25 16:34:00+00:00,2022-01-25 22:00:00+00:00,69.6516345,18.9558585,74.3478217,37.809937
HAVILA CHARISMA,Nordsjøen,Botnaneset - Flora,2022-01-25 18:00:00+00:00,2022-01-26 04:00:00+00:00,56.00276,3.000129,61.6079804,5.0674224
LOFOTFERJE I,Leirfjord,Sandnessjøen,2022-01-25 18:30:00+00:00,2022-01-25 20:00:00+00:00,66.0962774,12.9772397,66.0215451,12.6317232
VAITERE 2,Alta,Tufjorden,2022-01-26 08:00:00+00:00,2022-01-27 11:30:00+00:00,55.001251,-115.002136,71.0786583,25.7409927
HAVILA JUPITER,Florø,Offshoreinst. Nordsjøen,2022-01-27 20:00:00+00:00,2022-01-28 01:00:00+00:00,61.6002583,5.0349596,,
JSP SLEIPNER,Bremerhaven,Egersund,2022-01-28 07:30:00+00:00,2022-01-29 05:30:00+00:00,53.5505392,8.5851945,58.4515121,6.0007554
NS CONCEPT,Sture,Tetney Terminal,2022-01-29 15:00:00+00:00,2022-01-31 02:00:00+00:00,44.08056,16.61222,53.4998741,0.001018
SEVEN FALCON,Offshoreinst. Nordsjøen,Dusavik,2022-01-26 20:00:00+00:00,2022-01-27 08:30:00+00:00,,,58.9971222,5.6656063
RONJA MALOY,Bergen,Eide - Sotra,2022-01-26 10:00:00+00:00,2022-01-26 12:00:00+00:00,60.3943055,5.3259192,,
ENERGY SWAN,Risavika,Stavanger,2022-01-26 12:30:00+00:00,2022-01-26 14:30:00+00:00,58.9266035,5.598135,58.9699675,5.7318101
TRANS CARRIER,Husøy - Karmøy,Risavika,2022-01-31 19:00:00+00:00,2022-01-31 21:25:00+00:00,59.3403428,5.3070642,58.9266035,5.598135
STADT KINN,Florø,Florø,2022-01-29 10:29:00+00:00,2022-01-30 09:20:00+00:00,61.6002583,5.0349596,61.6002583,5.0349596
SCANBIO ELIDA,Sandstad,Ålesund,2022-01-29 04:05:00+00:00,2022-01-29 20:00:00+00:00,63.5247427,9.1040585,62.4802363,6.5550739
SAMSKIP KVITNOS,Tromsø,Sortland,2022-01-29 16:05:00+00:00,2022-01-30 00:24:00+00:00,69.6516345,18.9558585,68.767296,15.3679179
HELENE H ,Skaland,Blokken,2022-01-30 00:00:00+00:00,2022-01-30 06:00:00+00:00,69.403174,17.507735,73.8,-24.5383333
ISLAND CAPTAIN,Hareid,Ulsteinvik,2022-01-30 05:00:00+00:00,2022-01-30 07:00:00+00:00,62.3598311,6.0305106,62.3426629,5.84686
SAMSKIP KVITNOS,Sortland,Sandstad,2022-01-30 08:10:00+00:00,2022-01-31 09:10:00+00:00,68.767296,15.3679179,63.5247427,9.1040585
NYVING,Forus,Helle - Forsand,2022-01-29 09:00:00+00:00,2022-01-29 11:30:00+00:00,58.8918217,5.7341428,58.8628,6.14924
SAEBJORN,Vartdal,Fiskarstrand,2022-01-30 08:00:00+00:00,2022-01-30 09:30:00+00:00,62.3010778,6.0839841,62.435491,6.287316
WILSON RUHR,Rotterdam,Sandnes,2022-01-30 07:00:00+00:00,2022-02-01 11:00:00+00:00,51.9244424,4.47775,58.983132,6.394641
RIPNES,Husøy - Karmøy,Husøy - Karmøy,2022-01-30 09:00:00+00:00,2022-01-31 11:00:00+00:00,59.3403428,5.3070642,59.3403428,5.3070642
NORTH BARENTS,Ølen,Ølen,2022-01-30 13:00:00+00:00,2022-01-30 19:00:00+00:00,59.6056388,5.8072592,59.6056388,5.8072592
ORION OLYMPUS,Stavanger Øst,Bergen,2022-01-30 09:00:00+00:00,2022-01-30 22:30:00+00:00,58.9694029,5.7579687,60.3943055,5.3259192
MORETIND,Vistdal,Averøy,2022-01-30 13:20:00+00:00,2022-01-30 22:00:00+00:00,61.8716488,9.0027669,63.1371204,7.4323066
TENOR,Mandal,Nordsjøen,2022-01-30 12:06:00+00:00,2022-01-30 22:07:00+00:00,58.0268181,7.4534802,56.00276,3.000129
SKARHOLM,Egersund,Nordsjøen,2022-01-30 15:10:00+00:00,2022-01-30 23:05:00+00:00,58.4515121,6.0007554,56.00276,3.000129
VIKNATRANS,Sandnessjøen,Lekaflaket Ankring,2022-01-30 21:00:00+00:00,2022-01-31 04:00:00+00:00,66.0215451,12.6317232,,
VIKINGBANK,Træna,Nord-Atlanteren,2022-01-30 21:36:00+00:00,2022-01-31 21:36:00+00:00,66.5571596,11.9193084,40.0,-40.0
TRINE CHARLOTTE,Salten,Namsos,2022-01-30 00:00:00+00:00,2022-02-01 04:20:00+00:00,56.0836884,9.5686653,64.4666372,11.3345047
CASINO,Bjerkvik,Årstein-Gratangen,2022-01-31 08:25:00+00:00,2022-01-31 17:00:00+00:00,68.5491657,17.5571481,68.7352629,17.4181364
MARTIN H,Mårnes,Narvik,2022-01-31 15:55:00+00:00,2022-02-01 09:00:00+00:00,46.8563896,-0.0194526,68.4383796,17.4271978
TALBOR,Skagen,Egersund,2022-01-31 19:00:00+00:00,2022-02-01 08:30:00+00:00,57.7259703,10.5844602,58.4515121,6.0007554
MORETIND,Vistdal,Elnesvågen,2022-01-31 21:25:00+00:00,2022-02-01 02:00:00+00:00,61.8716488,9.0027669,62.8533303,7.1550965
HAGLAND BOSS,Hanstholm,Rønningen,2022-01-26 18:30:00+00:00,2022-01-27 06:45:00+00:00,57.1150165,8.6144947,59.8191154,10.4289333
TROMS CASTOR,Offshoreinst. Nordsjøen,Dusavik,2022-01-26 08:40:00+00:00,2022-01-26 19:00:00+00:00,,,58.9971222,5.6656063
RO FJORD,Eggesbønes,Florø,2022-01-25 22:00:00+00:00,2022-01-26 02:40:00+00:00,62.321442,5.655779,61.6002583,5.0349596
HAVILA CHARISMA,Botnaneset - Flora,Nordsjøen,2022-01-28 13:25:00+00:00,2022-01-28 23:01:00+00:00,61.6079804,5.0674224,56.00276,3.000129
VIKING PRINCE,Sandnessjøen,Offshoreinst Halten-Helgeland,2022-01-30 11:00:00+00:00,2022-01-31 06:00:00+00:00,66.0215451,12.6317232,,
PELAGIA KYST,Hestvika,Averøy,2022-01-24 08:00:00+00:00,2022-01-26 23:30:00+00:00,63.5667052,9.1956069,63.1371204,7.4323066
GÅSØ FREYJA,Ålesund,Standal,2022-01-23 05:00:00+00:00,2022-01-23 07:00:00+00:00,62.4802363,6.5550739,61.512455,5.223407
FINNSTRAUM,Rotterdam,Elnesvågen,2022-01-25 11:10:00+00:00,2022-01-27 23:10:00+00:00,51.9244424,4.47775,62.8533303,7.1550965
DONNLAND,Bodø,Nordfold,2022-01-26 09:50:00+00:00,2022-01-26 13:00:00+00:00,67.3094783,13.915442,67.762175,15.2269226
KILDIN,Båtsfjord,Barentshavet,2022-01-29 10:30:00+00:00,2022-01-30 17:00:00+00:00,70.6142761,30.3274063,74.3478217,37.809937
SCANTANK,Finnøy,Storøya Øst,2022-01-26 19:54:00+00:00,2022-01-27 03:30:00+00:00,59.2012045,5.8023297,,
EIDSVAAG VEGA,Stokmarknes,Averøy,2022-01-24 15:40:00+00:00,2022-01-27 09:45:00+00:00,68.5670003,14.9133484,63.1371204,7.4323066
GULLHA,Drammen,Svelvik,2022-01-27 12:32:00+00:00,2022-01-27 13:55:00+00:00,59.6964936,10.175642,59.6135205,10.4091066
HAGLAND BORG,Glatved Strand,Malmø,2022-01-27 06:00:00+00:00,2022-01-27 16:00:00+00:00,56.3040521,10.8615819,55.6052931,13.0001566
BOURBON MISTRAL,Mongstadbase,Offshoreinst. Nordsjøen,2022-01-27 15:00:00+00:00,2022-01-28 15:00:00+00:00,,,,
NORDFISK,Halsa Meløy,Bodø,2022-01-27 11:11:00+00:00,2022-01-27 21:00:00+00:00,66.7437179,13.5771741,67.3094783,13.915442
VIKNATRANS,Sandnessjøen,Lekaflaket Ankring,2022-01-27 22:00:00+00:00,2022-01-28 04:55:00+00:00,66.0215451,12.6317232,,
BB COASTER,Bergen,Skålevik,2022-01-27 23:30:00+00:00,2022-01-28 00:00:00+00:00,60.3943055,5.3259192,58.0808745,8.0174893
MARTIN H,Mårnes,Narvik,2022-01-27 17:15:00+00:00,2022-01-28 09:00:00+00:00,46.8563896,-0.0194526,68.4383796,17.4271978
GULLHA,Svelvik,Oslo,2022-01-28 09:55:00+00:00,2022-01-28 14:10:00+00:00,59.6135205,10.4091066,59.9133301,10.7389701
SKOG,Fredrikstad,Lyngdal,2022-01-29 23:10:00+00:00,2022-01-30 15:50:00+00:00,59.1862012,10.8680241,58.1516995,7.0523045
CARTEN ELINA,Harstad ,Tromsø,2022-01-29 23:15:00+00:00,2022-01-30 07:25:00+00:00,,,69.6516345,18.9558585
LAUWERSBORG,Husavik - Høfn,Verdal,2022-01-27 16:15:00+00:00,2022-01-31 13:45:00+00:00,,,63.7862256,11.920335
SVARTFOSS,Ålesund,Ålesund,2022-01-30 02:30:00+00:00,2022-01-30 03:00:00+00:00,62.4802363,6.5550739,62.4802363,6.5550739
HOVDEN VIKING,Barentshavet,Senjahopen,2022-01-28 12:20:00+00:00,2022-01-28 13:20:00+00:00,74.3478217,37.809937,69.4958812,17.4859909
EDDA FERD,Offshoreinst. Nordsjøen,Kristiansund,2022-01-28 17:25:00+00:00,2022-01-29 01:30:00+00:00,,,63.2168194,7.545259
BULK BAHAMAS,Narvik,Bremen,2022-01-31 18:15:00+00:00,2022-02-04 11:00:00+00:00,68.4383796,17.4271978,53.0758196,8.8071646
EAGLE BARENTS,Mongstad,Sture,2022-01-31 16:00:00+00:00,2022-01-31 19:50:00+00:00,60.797934,5.011611,44.08056,16.61222
BERGEN STAR,Måløy,Ålesund,2022-01-28 19:30:00+00:00,2022-01-29 01:00:00+00:00,61.9336888,5.1129133,62.4802363,6.5550739
